,label,text
4874,0,know dat feelin pete wuld get em nuther place nuther time mayb
4875,1,lyricalladief inviting friend reply yes see wwwsmsacuhmmross stop send stop frnd
4876,0,worlds happiest frnds never characters dey best understanding differences
4878,0,yeah open chat click friend lists make list easy pie
4879,0,alright tylers got minor crisis home sooner thought asap
4880,0,whenwhere pick
4881,0,usual u call ard smth
4883,0,many things antibiotic used chest abdomen gynae infections even bone infections
4884,0,poor girl cant go one day lmao
4885,0,times
4887,0,pls make note shes exposed also find school anyone else vomiting dog cat house let know later
4889,0,sounds like could lot time spent chastity device boy grins take beatings like good dog going lounge nice long bath
4890,0,worse uses half way stops better complete
4891,0,miserable dont tell u side effects birth control massive gut wrenching cramps first months didnt sleep last night
4892,0,send new number
4894,1,want latest video handset anytime network mins half price line rental reply call delivery tomorrow
4895,0,half years missed friendship
4897,0,oh fucks sake shes like tallahassee
4898,0,haha first person gon na ask
4899,1,ou guaranteed latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnwh pmtmsgrcvd
4900,0,taka lor wat time u wan come n look us
4901,1,free polyphonic ringtone text super get free poly tone week sn pobox nr zs subscription pw
4902,0,im reaching another stops
4903,0,didnt mean post wrote like many times ive ritten stuff let sit feeling time angry left hit send stop wasnt checked phone got car wasnt said didnt sleep bored wouldnt time clean fold laundry etc least make bed
4904,1,warner village c colin farrell swat wkend warner village get free med popcornjust show msgticketkioskvalid c tc kiosk reply sony mre film offers
4905,0,come online today night
4906,0,anything special
4907,0,im solihull want anything
4908,0,good day
4909,0,regret inform u nhs made mistakeu never actually bornplease report yor local hospital b terminatedwe r sorry inconvenience
4910,0,love holiday monday feeling even go dentists hour
4911,0,way tirupur
4912,1,goal arsenal henry v liverpool henry scores simple shot yards pass bergkamp give arsenal goal margin mins
4913,0,youve already got flaky parent itsnot supposed childs job support parentnot theyre ride age anyway im supposed support ive hurt unintentional hurt nonetheless
4914,0,took hooch walk toaday fell splat grazed knees everything stayed home see tomorrow
4915,0,dropped em omw back
4917,0,sitting mu waiting everyone get suite take shower
4918,0,call didnt see facebook huh
4919,0,g says never answer texts confirmdeny
4920,0,common hearin r u wat r u ur day let ask u something different u smile today gud evng
4922,0,oh yah never cancel leh haha
4923,0,go e normal pilates intro
4924,0,ok let u noe leave house
4925,0,oh yes like torture watching england
4926,0,wan na art
4927,0,hopeing wasnt pissed remember gone sisters something
4929,1,hi sexychat girls waiting text text great night chatting send stop stop service
4930,0,good morning boytoy hows yummy lips wheres sexy buns think crave need
4931,0,match startedindia ltgt
4932,0,free call sir
4933,0,hey want anything buy
4934,0,hey babe hows going ever figure going new years
4935,0,kkcongratulation
4936,0,g wants know fuck
4937,0,cancelled yeah baby well sounds important understand darlin give ring later fone love kate x
4938,0,tomarrow want got court ltdecimalgt come bus stand
4939,0,go home liao ask dad pick
4940,0,omg make wedding chapel frontierville get good stuff
4941,0,im eatin lor goin back work soon e mountain deer show huh watch b liao nice
4942,0,check maili mailed varma kept copy regarding membershiptake careinsha allah
4943,0,wrong phone phone answer one assume people dont well
4944,0,anyway dont think secure anything lem know want drive south chill
4945,0,im already back home probably
4947,1,hi amy sending free phone number couple days give access adult parties
4948,0,bus way calicut
4949,0,hi probably much fun get message thought id txt u cos im bored james farting night
4950,0,hi baby im sat bloody bus mo wont home wan na somethin later call later ortxt back jess xx
4951,1,welcome select service added benefits call specially trained advisors free mobile dialling
4952,0,lost pounds since doc visit last week woot woot im gon na celebrate stuffing face
4953,0,u coming back dinner rite dad ask confirm wif u
4954,0,masters buy bb cos sale hows bf
4955,0,ahhhhjust woken uphad bad dream u thoso dont like u right didnt know anything comedy night guess im
4956,0,im viveki got call number
4957,0,didnt u call lunch
4958,0,mean left early check cos im working
4959,0,want ltgt rs dado
4962,0,want see pretty pussy
4963,1,dear voucher holder next meal us use following link pc enjoy dining experiencehttpwwwvouchmecometlpdiningasp
4964,0,people game im mall iouri kaila
4965,1,urgent trying contact u todays draw shows prize guaranteed call land line claim valid hrs
4966,1,donate unicefs asian tsunami disaster support fund texting donate added next bill
4967,0,future planned tomorrow result today best present enjoy future
4968,0,cme want go hos morow wil cme got dear didnt say time
4969,0,supposed meet discuss abt trip thought xuhui told afternoon thought go lesson
4970,0,hey come online use msn
4971,0,im fine hope good take care
4972,0,oops shower u called hey parking garage collapsed university hospital see im crazy stuff like happen
4973,0,aiyo u poor thing u dun wan eat u bathe already
4974,0,yar tot u knew dis would happen long ago already
4975,0,gorgeous keep pix cumming thank
4977,0,jade paul didnt u txt u remember barmed want talk u txt
4978,0,spending new years brother family lets plan meet next week ready spoiled
4979,0,u today
4980,0,said okay sorry
4981,0,slept thinkthis time ltgt pm dangerous
4982,0,networking job
4983,1,goldviking inviting friend reply yes see wwwsmsacugoldviking stop send stop frnd
4984,0,dont let studying stress lr
4985,0,thats u haf keep busy
4986,0,rushing im working im school rush go hungry
4987,0,channel
4988,0,telling coulda real valentine wasnt u never pick nothing
4989,1,phony award todays voda numbers ending xxxx selected receive award match please call quoting claim code standard rates app
4990,0,made eta taunton planned hope thats still okday good see xx
4991,0,im hungry buy smth home
4992,0,hey kate
4993,0,drive read need write
4994,0,looked addie goes back monday sucks
4995,0,happy new year hope good semester
4996,0,esplanade lor else
4997,0,talk
4998,0,hmph go head big baller
4999,0,well like actually called someone punto woulda worse
5000,0,nope since ayo travelled forgotten guy
5001,0,still around looking pick later
5002,1,cds u congratulations ur awarded cd gift vouchers gift guaranteed freeentry wkly draw xt music tncs wwwldewcomwinppmxage
5003,0,theres someone year ltgt toyota camry like mr olayiwolas mileage ltgt kits clean need know much sell raise dough soon landing sell holla back
5004,0,guess pub im im happy pig clover whatever saying
5005,0,ill b soon
5006,0,oh k come tomorrow
5007,0,go fool dont cheat others ok
5008,0,mobile numberpls sms ur mail idconvey regards achanammarakheshqatar
5009,0,way rencontre meet mountains dont
5010,1,guaranteed cash prize claim yr prize call customer service representative ampm cost p
5011,0,u attend ur driving lesson many times wk n day
5012,0,uncle g checking rewarding month
5013,0,hello boytoy geeee im missing today like send tm remind im thinking loved loving kiss
5014,0,think two still need get cash def ready
5015,0,hey galsu wan na meet dinner nte
5016,1,dear xxxxxxx uve invited xchat final attempt contact u txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yrs
5017,0,babe talking think good boy missing love
5018,0,great office today
5019,0,cool last little getting time soon
5020,0,sad puppy noise
5021,0,yes possible dint try pls dont tell one k
5022,0,anyway holla whenever youre around need excuse go creep people sarasota
5023,0,happen
5024,0,gon na ask lol think
5025,1,ur cashbalance currently pounds maximize ur cashin send go pmeg cc hgsuitelands rowwjhl
5026,1,private account statement shows unredeemed sim points call identifier codexx expires
5027,0,go chase run shes crossing street
5028,1,id like tell deepest darkest fantasies call pmin stop texts call nat rate
5030,0,hey inconvenient sis huh
5031,0,ok vldo u know got adsense approved
5032,0,really good see day dudette missing
5033,0,want go perumbavoor
5034,0,many times told stage use laugh listen aha
5036,0,didnt hear
5037,0,thanks talk saturday dear cherish brother role model
5038,0,pls clarify back open return ticket preponed go back kerala
5039,1,natalie f inviting friend reply yes see wwwsmsacunataliek stop send stop frnd
5040,0,ran younger man make pretty babies together
5041,1,jamster get free wallpaper text heart tc apply need help call
5042,0,ic lol play doors sometime yo
5043,0,dunno dad said coming home bring us lunch yup go w u lor call u reach school lor
5045,0,desires u going doctor liver get bit stylish get ur hair managed thats
5046,0,hmmmstill dont opener
5047,0,yeah basically time next week get away mom amp get
5049,0,vote wherever heart guides
5050,0,sis lor juz watched italian job
5051,0,tick tick tick could die loneliness know pouts stomps feet need
5052,0,lmao know well
5054,0,train back northampton im afraid im staying skyving today ho ho around wednesday though fancy comedy club week way
5055,0,goodnight da thangam really miss u dear
5056,0,hey next sun theres basic yoga course bugis go pilates intro next sat tell time r free
5057,0,geeeee internet really bad today eh
5058,1,free video camera phones half price line rental mths cross ntwk mins txts call mobileupd calloptout
